Station_ID,Date,Discharge_m3s
SW93.5L,2013-07-04,50329.98
SW93.5L,2013-07-05,52761.64
SW93.5L,2013-07-06,54444.29
SW93.5L,2013-07-07,55885.29
SW93.5L,2013-07-08,57662.3
SW93.5L,2013-07-09,61060.38
SW93.5L,2013-07-10,63650.22
SW93.5L,2013-07-11,68789.8
SW93.5L,2013-07-12,73940.27
SW93.5L,2013-07-13,76257.9
SW93.5L,2013-07-14,75866.9
SW93.5L,2013-07-15,74705.28
SW93.5L,2013-07-16,73940.27
SW93.5L,2013-07-17,71689.63
SW93.5L,2013-07-18,69863.93
SW93.5L,2013-07-19,68082.44
SW93.5L,2013-07-20,66688.39
SW93.5L,2013-07-21,66001.57
SW93.5L,2013-07-22,69146.09
SW93.5L,2013-07-23,68789.8
SW93.5L,2013-07-24,68435.25
SW93.5L,2013-07-25,68789.8
SW93.5L,2013-07-26,69863.93
SW93.5L,2013-07-27,69504.13
SW93.5L,2013-07-28,70588.85
SW93.5L,2013-07-29,69146.09
SW93.5L,2013-07-30,68789.8
SW93.5L,2013-07-31,66688.39
SW93.5L,2013-08-01,64983.92
SW93.5L,2013-08-02,62993.15
SW93.5L,2013-08-03,61698.29
SW93.5L,2013-08-04,61378.55
SW93.5L,2013-08-05,61698.29
SW93.5L,2013-08-06,64648.03
SW93.5L,2013-08-07,63650.22
SW93.5L,2013-08-08,64648.03
SW93.5L,2013-08-09,64983.92
SW93.5L,2013-08-10,66001.57
SW93.5L,2013-08-11,66688.39
SW93.5L,2013-08-12,66001.57
SW93.5L,2013-08-13,65660.69
SW93.5L,2013-08-14,65321.47
SW93.5L,2013-08-15,64313.79
SW93.5L,2013-08-16,64648.03
SW93.5L,2013-08-17,63981.19
SW93.5L,2013-08-18,63650.22
SW93.5L,2013-08-19,66344.14
SW93.5L,2013-08-20,67381.99
SW93.5L,2013-08-21,70225.5
SW93.5L,2013-08-22,68435.25
SW93.5L,2013-08-23,69863.93
SW93.5L,2013-08-24,68082.44
SW93.5L,2013-08-25,64313.79
SW93.5L,2013-08-26,62342.53
SW93.5L,2013-08-27,61060.38
SW93.5L,2013-08-28,60743.77
SW93.5L,2013-08-29,59803.29
SW93.5L,2013-08-30,59803.29
SW93.5L,2013-08-31,58570.8
SW93.5L,2013-09-01,57662.3
SW93.5L,2013-09-02,59803.29
SW93.5L,2013-09-03,62019.62
SW93.5L,2013-09-04,64313.79
SW93.5L,2013-09-05,66688.39
SW93.5L,2013-09-06,69146.09
SW93.5L,2013-09-07,70953.98
SW93.5L,2013-09-08,77045.65
SW93.5L,2013-09-09,79455.53
SW93.5L,2013-09-10,83204.96
SW93.5L,2013-09-11,86678.27
SW93.5L,2013-09-12,83631.78
SW93.5L,2013-09-13,79864.07
SW93.5L,2013-09-14,73560.56
SW93.5L,2013-09-15,66688.39
SW93.5L,2013-09-16,61698.29
SW93.5L,2013-09-17,57662.3
SW93.5L,2013-09-18,54444.29
SW93.5L,2013-09-19,53877.82
SW93.5L,2013-09-20,49543.35
SW93.5L,2013-09-21,46024.25
SW93.5L,2013-09-22,44121.29
SW93.5L,2013-09-23,41187.4
SW93.5L,2013-10-01,31709.04
SW93.5L,2013-10-02,31709.04
SW93.5L,2013-10-03,31879.84
SW93.5L,2013-10-04,31709.04
SW93.5L,2013-10-05,31201.83
SW93.5L,2013-10-06,31034.48
SW93.5L,2013-10-07,31034.48
SW93.5L,2013-10-08,31201.83
SW93.5L,2013-10-09,30537.53
SW93.5L,2013-10-10,30048.15
SW93.5L,2013-10-11,29886.68
SW93.5L,2013-10-12,31879.84
SW93.5L,2013-10-13,34181.27
SW93.5L,2013-10-14,35866.05
SW93.5L,2013-10-15,34181.27
SW93.5L,2013-10-16,34364.69
SW93.5L,2013-10-17,35675.03
SW93.5L,2013-10-18,36058.04
SW93.5L,2013-10-19,35866.05
SW93.5L,2013-10-20,36251.01
SW93.5L,2013-10-21,36251.01
SW93.5L,2013-10-22,35107.75
SW93.5L,2013-10-23,33100.13
SW93.5L,2013-10-24,30702.34
SW93.5L,2013-10-25,29249.01
SW93.5L,2013-10-26,28164.06
SW93.5L,2013-10-27,28012.22
SW93.5L,2013-10-28,26535.99
SW93.5L,2013-10-29,26249.75
SW93.5L,2013-10-30,25270.82
SW93.5L,2013-10-31,25408.51
SW93.5L,2014-06-01,20877.05
SW93.5L,2014-06-02,21226.73
SW93.5L,2014-06-03,20306.45
SW93.5L,2014-06-04,19750.78
SW93.5L,2014-06-05,19209.66
SW93.5L,2014-06-06,18891.82
SW93.5L,2014-06-07,19316.74
SW93.5L,2014-06-08,19424.39
SW93.5L,2014-06-09,20194.14
SW93.5L,2014-06-10,22064.54
SW93.5L,2014-06-11,24771.82
SW93.5L,2014-06-12,26458.44
SW93.5L,2014-06-13,27947.26
SW93.5L,2014-06-14,28409.3
SW93.5L,2014-06-15,28721.37
SW93.5L,2014-06-16,29515.95
SW93.5L,2014-06-17,30002.73
SW93.5L,2014-06-18,30497.18
SW93.5L,2014-06-19,31168.58
SW93.5L,2014-06-20,31168.58
SW93.5L,2014-06-21,31168.58
SW93.5L,2014-06-22,31338.62
SW93.5L,2014-06-23,30999.42
SW93.5L,2014-06-24,32027.69
SW93.5L,2014-06-25,32731.24
SW93.5L,2014-06-26,35503.36
SW93.5L,2014-06-27,39978.26
SW93.5L,2014-06-28,44035.62
SW93.5L,2014-06-29,45230.71
SW93.5L,2014-06-30,46209.03
SW93.5L,2014-07-01,46209.03
SW93.5L,2014-07-02,45962.57
SW93.5L,2014-07-03,45473.42
SW93.5L,2014-07-04,45962.57
SW93.5L,2014-07-05,45717.37
SW93.5L,2014-07-06,44989.24
SW93.5L,2014-07-07,45473.42
SW93.5L,2014-07-08,44749.0
SW93.5L,2014-07-09,43566.08
SW93.5L,2014-07-10,43800.25
SW93.5L,2014-07-11,43800.25
SW93.5L,2014-07-12,45717.37
SW93.5L,2014-07-13,47207.56
SW93.5L,2014-07-14,47969.96
SW93.5L,2014-07-15,50597.17
SW93.5L,2014-07-16,52517.45
SW93.5L,2014-07-17,51411.78
SW93.5L,2014-07-18,48226.7
SW93.5L,2014-07-19,48484.75
SW93.5L,2014-07-20,47714.53
SW93.5L,2014-07-21,50060.97
SW93.5L,2014-07-22,48484.75
SW93.5L,2014-07-23,47714.53
SW93.5L,2014-07-24,49266.83
SW93.5L,2014-07-25,50328.39
SW93.5L,2014-07-26,51138.87
SW93.5L,2014-07-27,52517.45
SW93.5L,2014-07-28,54797.32
SW93.5L,2014-07-29,55972.43
SW93.5L,2014-07-30,56269.95
SW93.5L,2014-07-31,55088.87
SW93.5L,2014-08-01,51411.78
SW93.5L,2014-08-02,49004.81
SW93.5L,2014-08-03,49266.83
SW93.5L,2014-08-04,50597.17
SW93.5L,2014-08-05,47969.96
SW93.5L,2014-08-06,47207.56
SW93.5L,2014-08-07,45473.42
SW93.5L,2014-08-08,45962.57
SW93.5L,2014-08-09,49004.81
SW93.5L,2014-08-10,50328.39
SW93.5L,2014-08-11,51138.87
SW93.5L,2014-08-12,51961.8
SW93.5L,2014-08-13,54507.25
SW93.5L,2014-08-14,58087.05
SW93.5L,2014-08-15,60597.24
SW93.5L,2014-08-16,63210.9
SW93.5L,2014-08-17,65585.92
SW93.5L,2014-08-18,67334.33
SW93.5L,2014-08-19,71714.07
SW93.5L,2014-08-20,72850.81
SW93.5L,2014-08-21,74393.28
SW93.5L,2014-08-22,77167.99
SW93.5L,2014-08-23,79624.78
SW93.5L,2014-08-24,80041.44
SW93.5L,2014-08-25,81303.98
SW93.5L,2014-08-26,82585.53
SW93.5L,2014-08-27,83886.37
SW93.5L,2014-08-28,84764.45
SW93.5L,2014-08-29,86998.25
SW93.5L,2014-08-30,88825.68
SW93.5L,2014-08-31,90689.77
SW93.5L,2014-09-01,89753.1
SW93.5L,2014-09-02,85206.78
SW93.5L,2014-09-03,78387.19
SW93.5L,2014-09-04,72470.0
SW93.5L,2014-09-05,67689.31
SW93.5L,2014-09-06,64898.78
SW93.5L,2014-09-07,62878.4
SW93.5L,2014-09-08,59329.46
SW93.5L,2014-09-09,56568.98
SW93.5L,2014-09-10,53078.76
SW93.5L,2014-09-11,51411.78
SW93.5L,2014-09-12,51411.78
SW93.5L,2014-09-13,49266.83
SW93.5L,2014-09-14,46956.02
SW93.5L,2014-09-15,46209.03
SW93.5L,2014-09-16,44749.0
SW93.5L,2014-09-17,43800.25
SW93.5L,2014-09-18,43800.25
SW93.5L,2014-09-19,44749.0
SW93.5L,2014-09-20,48484.75
SW93.5L,2014-09-21,48484.75
SW93.5L,2014-09-22,49794.91
SW93.5L,2014-09-23,52797.39
SW93.5L,2014-09-24,55972.43
SW93.5L,2014-09-25,57780.36
SW93.5L,2014-09-26,60597.24
SW93.5L,2014-09-27,60277.89
SW93.5L,2014-09-28,58395.3
SW93.5L,2014-09-29,56869.53
SW93.5L,2014-09-30,55676.42
SW93.5L,2014-10-01,53645.81
SW93.5L,2014-10-02,51411.78
SW93.5L,2014-10-03,49266.83
SW93.5L,2014-10-04,46705.75
SW93.5L,2014-10-05,44272.19
SW93.5L,2014-10-06,42641.32
SW93.5L,2014-10-07,41289.28
SW93.5L,2014-10-08,39978.26
SW93.5L,2014-10-09,37677.37
SW93.5L,2014-10-10,36673.86
SW93.5L,2014-10-11,37677.37
SW93.5L,2014-10-12,37272.86
SW93.5L,2014-10-13,33814.31
SW93.5L,2014-10-14,30999.42
SW93.5L,2014-10-15,28564.93
SW93.5L,2014-10-16,25601.86
SW93.5L,2014-10-17,23705.03
SW93.5L,2014-10-18,22933.9
SW93.5L,2014-10-19,22433.19
SW93.5L,2014-10-20,23316.41
SW93.5L,2014-10-21,23574.81
SW93.5L,2014-10-22,23705.03
SW93.5L,2014-10-23,24099.82
SW93.5L,2014-10-24,23835.93
SW93.5L,2014-10-25,24232.81
SW93.5L,2014-10-26,23705.03
SW93.5L,2014-10-27,23188.24
SW93.5L,2014-10-28,22186.77
SW93.5L,2014-10-29,21109.55
SW93.5L,2014-10-30,20194.14
SW93.5L,2014-10-31,19316.74
SW93.5L,2015-06-01,26545.54
SW93.5L,2015-06-02,27918.57
SW93.5L,2015-06-03,28919.24
SW93.5L,2015-06-04,29803.79
SW93.5L,2015-06-05,29803.79
SW93.5L,2015-06-06,29654.62
SW93.5L,2015-06-07,29654.62
SW93.5L,2015-06-08,30560.35
SW93.5L,2015-06-09,33104.88
SW93.5L,2015-06-10,36026.69
SW93.5L,2015-06-11,38613.8
SW93.5L,2015-06-12,42406.08
SW93.5L,2015-06-13,46320.53
SW93.5L,2015-06-14,48167.53
SW93.5L,2015-06-15,48877.89
SW93.5L,2015-06-16,49598.12
SW93.5L,2015-06-17,47699.38
SW93.5L,2015-06-18,43248.0
SW93.5L,2015-06-19,44540.48
SW93.5L,2015-06-20,46320.53
SW93.5L,2015-06-21,47932.91
SW93.5L,2015-06-22,48640.01
SW93.5L,2015-06-23,46320.53
SW93.5L,2015-06-24,44105.66
SW93.5L,2015-06-25,42406.08
SW93.5L,2015-06-26,42615.1
SW93.5L,2015-06-27,43460.93
SW93.5L,2015-06-28,43889.75
SW93.5L,2015-06-29,43674.84
SW93.5L,2015-06-30,43036.05
SW93.5L,2015-07-01,43248.0
SW93.5L,2015-07-02,43248.0
SW93.5L,2015-07-03,42825.09
SW93.5L,2015-07-04,42615.1
SW93.5L,2015-07-05,43674.84
SW93.5L,2015-07-06,44759.41
SW93.5L,2015-07-07,46094.41
SW93.5L,2015-07-08,46775.92
SW93.5L,2015-07-09,49598.12
SW93.5L,2015-07-10,49356.94
SW93.5L,2015-07-11,47699.38
SW93.5L,2015-07-12,44759.41
SW93.5L,2015-07-13,42406.08
SW93.5L,2015-07-14,41375.42
SW93.5L,2015-07-15,40567.95
SW93.5L,2015-07-16,40169.81
SW93.5L,2015-07-17,40768.41
SW93.5L,2015-07-18,42406.08
SW93.5L,2015-07-19,44979.35
SW93.5L,2015-07-20,46320.53
SW93.5L,2015-07-21,46547.7
SW93.5L,2015-07-22,46320.53
SW93.5L,2015-07-23,46775.92
SW93.5L,2015-07-24,46320.53
SW93.5L,2015-07-25,45422.28
SW93.5L,2015-07-26,43674.84
SW93.5L,2015-07-27,43674.84
SW93.5L,2015-07-28,44540.48
SW93.5L,2015-07-29,43889.75
SW93.5L,2015-07-30,43460.93
SW93.5L,2015-07-31,45422.28
SW93.5L,2015-08-01,50328.36
SW93.5L,2015-08-02,49840.42
SW93.5L,2015-08-03,47932.91
SW93.5L,2015-08-04,47235.52
SW93.5L,2015-08-05,47235.52
SW93.5L,2015-08-06,46320.53
SW93.5L,2015-08-07,45200.3
SW93.5L,2015-08-08,43460.93
SW93.5L,2015-08-09,42406.08
SW93.5L,2015-08-10,41579.64
SW93.5L,2015-08-11,40969.81
SW93.5L,2015-08-12,42406.08
SW93.5L,2015-08-13,43460.93
SW93.5L,2015-08-14,43248.0
SW93.5L,2015-08-15,43889.75
SW93.5L,2015-08-16,45200.3
SW93.5L,2015-08-17,46320.53
SW93.5L,2015-08-18,47932.91
SW93.5L,2015-08-19,49598.12
SW93.5L,2015-08-20,51317.79
SW93.5L,2015-08-21,54397.31
SW93.5L,2015-08-22,59632.1
SW93.5L,2015-08-23,65969.3
SW93.5L,2015-08-24,71901.55
SW93.5L,2015-08-25,76132.11
SW93.5L,2015-08-26,79457.94
SW93.5L,2015-08-27,81750.77
SW93.5L,2015-08-28,82920.45
SW93.5L,2015-08-29,82920.45
SW93.5L,2015-08-30,82138.92
SW93.5L,2015-08-31,81364.35
SW93.5L,2015-09-01,81750.77
SW93.5L,2015-09-02,82528.81
SW93.5L,2015-09-03,81750.77
SW93.5L,2015-09-04,82528.81
SW93.5L,2015-09-05,82920.45
SW93.5L,2015-09-06,82528.81
SW93.5L,2015-09-07,82138.92
SW93.5L,2015-09-08,81750.77
SW93.5L,2015-09-09,79835.82
SW93.5L,2015-09-10,76132.11
SW93.5L,2015-09-11,71901.55
SW93.5L,2015-09-12,67893.42
SW93.5L,2015-09-13,63179.3
SW93.5L,2015-09-14,59920.36
SW93.5L,2015-09-15,58775.12
SW93.5L,2015-09-16,57095.88
SW93.5L,2015-09-17,52325.54
SW93.5L,2015-09-18,48403.23
SW93.5L,2015-09-19,46094.41
SW93.5L,2015-09-20,48167.53
SW93.5L,2015-09-21,47932.91
SW93.5L,2015-09-22,45869.34
SW93.5L,2015-09-23,44540.48
SW93.5L,2015-09-24,44979.35
SW93.5L,2015-09-25,44979.35
SW93.5L,2015-09-26,45645.29
SW93.5L,2015-09-27,46547.7
SW93.5L,2015-09-28,47466.91
SW93.5L,2015-09-29,48167.53
SW93.5L,2015-09-30,49116.86
SW93.5L,2015-10-01,48403.23
SW93.5L,2015-10-02,46320.53
SW93.5L,2015-10-03,43460.93
SW93.5L,2015-10-04,39579.5
SW93.5L,2015-10-05,36566.91
SW93.5L,2015-10-06,34450.84
SW93.5L,2015-10-07,32776.23
SW93.5L,2015-10-08,32776.23
SW93.5L,2015-10-09,31650.0
SW93.5L,2015-10-10,30713.82
SW93.5L,2015-10-11,29506.14
SW93.5L,2015-10-12,28486.31
SW93.5L,2015-10-13,28343.36
SW93.5L,2015-10-14,28201.09
SW93.5L,2015-10-15,27361.51
SW93.5L,2015-10-16,26146.22
SW93.5L,2015-10-17,24981.97
SW93.5L,2015-10-18,23988.29
SW93.5L,2015-10-19,22798.58
SW93.5L,2015-10-20,21887.11
SW93.5L,2015-10-21,20796.08
SW93.5L,2015-10-22,20063.09
SW93.5L,2015-10-23,19554.53
SW93.5L,2015-10-24,19354.53
SW93.5L,2015-10-25,19354.53
SW93.5L,2015-10-26,19554.53
SW93.5L,2015-10-27,20166.29
SW93.5L,2015-10-28,20478.9
SW93.5L,2015-10-29,20269.99
SW93.5L,2015-10-30,19454.29
SW93.5L,2015-10-31,18960.3
SW93.5L,2016-06-01,22883.68
SW93.5L,2016-06-02,22883.68
SW93.5L,2016-06-03,23458.79
SW93.5L,2016-06-04,24347.02
SW93.5L,2016-06-05,24347.02
SW93.5L,2016-06-06,23604.68
SW93.5L,2016-06-07,23026.2
SW93.5L,2016-06-08,22741.99
SW93.5L,2016-06-09,22321.85
SW93.5L,2016-06-10,20973.56
SW93.5L,2016-06-11,19950.5
SW93.5L,2016-06-12,20328.51
SW93.5L,2016-06-13,19950.5
SW93.5L,2016-06-14,19094.04
SW93.5L,2016-06-15,19335.14
SW93.5L,2016-06-16,20584.26
SW93.5L,2016-06-17,25266.83
SW93.5L,2016-06-18,29463.11
SW93.5L,2016-06-19,31128.18
SW93.5L,2016-06-20,31510.03
SW93.5L,2016-06-21,31702.6
SW93.5L,2016-06-22,31702.6
SW93.5L,2016-06-23,33486.32
SW93.5L,2016-06-24,37566.73
SW93.5L,2016-06-25,41361.31
SW93.5L,2016-06-26,45514.48
SW93.5L,2016-06-27,50057.85
SW93.5L,2016-06-28,53425.39
SW93.5L,2016-06-29,50955.9
SW93.5L,2016-06-30,48019.99
SW93.5L,2016-07-01,46335.65
SW93.5L,2016-07-02,47170.74
SW93.5L,2016-07-03,50654.88
SW93.5L,2016-07-04,51869.09
SW93.5L,2016-07-05,50955.9
SW93.5L,2016-07-06,53110.66
SW93.5L,2016-07-07,54380.16
SW93.5L,2016-07-08,55678.18
SW93.5L,2016-07-09,58362.18
SW93.5L,2016-07-10,59051.95
SW93.5L,2016-07-11,58362.18
SW93.5L,2016-07-12,57341.72
SW93.5L,2016-07-13,55350.97
SW93.5L,2016-07-14,52797.67
SW93.5L,2016-07-15,52797.67
SW93.5L,2016-07-16,54380.16
SW93.5L,2016-07-17,55350.97
SW93.5L,2016-07-18,56007.21
SW93.5L,2016-07-19,58362.18
SW93.5L,2016-07-20,61888.52
SW93.5L,2016-07-21,65232.78
SW93.5L,2016-07-22,70364.76
SW93.5L,2016-07-23,75001.61
SW93.5L,2016-07-24,80387.26
SW93.5L,2016-07-25,85641.95
SW93.5L,2016-07-26,90179.95
SW93.5L,2016-07-27,91218.67
SW93.5L,2016-07-28,94943.55
SW93.5L,2016-07-29,101087.42
SW93.5L,2016-07-30,105788.63
SW93.5L,2016-07-31,110070.24
SW93.5L,2016-08-01,111323.19
SW93.5L,2016-08-02,109448.75
SW93.5L,2016-08-03,105189.92
SW93.5L,2016-08-04,101664.13
SW93.5L,2016-08-05,97691.31
SW93.5L,2016-08-06,92268.64
SW93.5L,2016-08-07,85641.95
SW93.5L,2016-08-08,77650.5
SW93.5L,2016-08-09,72018.75
SW93.5L,2016-08-10,70364.76
SW93.5L,2016-08-11,62251.98
SW93.5L,2016-08-12,58020.14
SW93.5L,2016-08-13,55678.18
SW93.5L,2016-08-14,53741.88
SW93.5L,2016-08-15,53425.39
SW93.5L,2016-08-16,54380.16
SW93.5L,2016-08-17,60101.01
SW93.5L,2016-08-18,63725.98
SW93.5L,2016-08-19,61888.52
SW93.5L,2016-08-20,61167.6
SW93.5L,2016-08-21,63354.43
SW93.5L,2016-08-22,63725.98
SW93.5L,2016-08-23,61527.07
SW93.5L,2016-08-24,60101.01
SW93.5L,2016-08-25,59399.71
SW93.5L,2016-08-26,58362.18
SW93.5L,2016-08-27,57341.72
SW93.5L,2016-08-28,57679.99
SW93.5L,2016-08-29,57679.99
SW93.5L,2016-08-30,58362.18
SW93.5L,2016-08-31,59051.95
SW93.5L,2016-09-01,59399.71
SW93.5L,2016-09-02,58706.11
SW93.5L,2016-09-03,59749.39
SW93.5L,2016-09-04,58706.11
SW93.5L,2016-09-05,58362.18
SW93.5L,2016-09-06,57341.72
SW93.5L,2016-09-07,55025.57
SW93.5L,2016-09-08,53425.39
SW93.5L,2016-09-09,51563.0
SW93.5L,2016-09-10,50955.9
SW93.5L,2016-09-11,50355.53
SW93.5L,2016-09-12,50955.9
SW93.5L,2016-09-13,52486.42
SW93.5L,2016-09-14,54701.97
SW93.5L,2016-09-15,57679.99
SW93.5L,2016-09-16,60101.01
SW93.5L,2016-09-17,59051.95
SW93.5L,2016-09-18,57341.72
SW93.5L,2016-09-19,55025.57
SW93.5L,2016-09-20,53741.88
SW93.5L,2016-09-21,51869.09
SW93.5L,2016-09-22,48883.6
SW93.5L,2016-09-23,46890.82
SW93.5L,2016-09-24,46335.65
SW93.5L,2016-09-25,44707.03
SW93.5L,2016-09-26,44707.03
SW93.5L,2016-09-27,45514.48
SW93.5L,2016-09-28,46612.46
SW93.5L,2016-09-29,48883.6
SW93.5L,2016-09-30,51258.6
SW93.5L,2016-10-01,53110.66
SW93.5L,2016-10-02,55025.57
SW93.5L,2016-10-03,55678.18
SW93.5L,2016-10-04,55350.97
SW93.5L,2016-10-05,53741.88
SW93.5L,2016-10-06,51258.6
SW93.5L,2016-10-07,48594.12
SW93.5L,2016-10-08,43913.07
SW93.5L,2016-10-09,40867.99
SW93.5L,2016-10-10,38483.39
SW93.5L,2016-10-11,38252.28
SW93.5L,2016-10-12,40138.4
SW93.5L,2016-10-13,37793.95
SW93.5L,2016-10-14,38483.39
SW93.5L,2016-10-15,41610.06
SW93.5L,2016-10-16,44707.03
SW93.5L,2016-10-17,46612.46
SW93.5L,2016-10-18,48019.99
SW93.5L,2016-10-19,47735.32
SW93.5L,2016-10-20,46060.39
SW93.5L,2016-10-21,41610.06
SW93.5L,2016-10-22,36670.65
SW93.5L,2016-10-23,32682.2
SW93.5L,2016-10-24,29643.89
SW93.5L,2016-10-25,27541.82
SW93.5L,2016-10-26,26708.06
SW93.5L,2016-10-27,25898.09
SW93.5L,2016-10-28,24956.65
SW93.5L,2016-10-29,24196.81
SW93.5L,2016-10-30,23899.02
SW93.5L,2016-10-31,22741.99
SW93.5L,2017-06-01,24252.26
SW93.5L,2017-06-02,24521.87
SW93.5L,2017-06-03,24118.45
SW93.5L,2017-06-04,24252.26
SW93.5L,2017-06-05,25069.15
SW93.5L,2017-06-06,26196.58
SW93.5L,2017-06-07,30344.03
SW93.5L,2017-06-08,34513.27
SW93.5L,2017-06-09,37372.12
SW93.5L,2017-06-10,38169.38
SW93.5L,2017-06-11,37570.02
SW93.5L,2017-06-12,40440.82
SW93.5L,2017-06-13,34882.79
SW93.5L,2017-06-14,32023.08
SW93.5L,2017-06-15,31005.96
SW93.5L,2017-06-16,31510.85
SW93.5L,2017-06-17,31341.75
SW93.5L,2017-06-18,31341.75
SW93.5L,2017-06-19,33425.61
SW93.5L,2017-06-20,36589.78
SW93.5L,2017-06-21,40440.82
SW93.5L,2017-06-22,44419.27
SW93.5L,2017-06-23,45584.76
SW93.5L,2017-06-24,47262.36
SW93.5L,2017-06-25,47751.71
SW93.5L,2017-06-26,48994.94
SW93.5L,2017-06-27,47751.71
SW93.5L,2017-06-28,46536.75
SW93.5L,2017-06-29,44419.27
SW93.5L,2017-06-30,43506.14
SW93.5L,2017-07-01,43055.9
SW93.5L,2017-07-02,44882.23
SW93.5L,2017-07-03,45584.76
SW93.5L,2017-07-04,47262.36
SW93.5L,2017-07-05,48994.94
SW93.5L,2017-07-06,51044.37
SW93.5L,2017-07-07,56507.22
SW93.5L,2017-07-08,59729.41
SW93.5L,2017-07-09,63430.98
SW93.5L,2017-07-10,65683.69
SW93.5L,2017-07-11,69025.92
SW93.5L,2017-07-12,72519.36
SW93.5L,2017-07-13,76919.55
SW93.5L,2017-07-14,81954.37
SW93.5L,2017-07-15,83967.94
SW93.5L,2017-07-16,84375.92
SW93.5L,2017-07-17,81954.37
SW93.5L,2017-07-18,76170.01
SW93.5L,2017-07-19,73236.72
SW93.5L,2017-07-20,70753.37
SW93.5L,2017-07-21,67671.21
SW93.5L,2017-07-22,63748.51
SW93.5L,2017-07-23,60332.6
SW93.5L,2017-07-24,61247.59
SW93.5L,2017-07-25,62800.16
SW93.5L,2017-07-26,61555.33
SW93.5L,2017-07-27,57952.07
SW93.5L,2017-07-28,55655.85
SW93.5L,2017-07-29,52363.86
SW93.5L,2017-07-30,50524.96
SW93.5L,2017-07-31,50267.03
SW93.5L,2017-08-01,51568.56
SW93.5L,2017-08-02,52097.55
SW93.5L,2017-08-03,52363.86
SW93.5L,2017-08-04,51832.45
SW93.5L,2017-08-05,52097.55
SW93.5L,2017-08-06,53713.75
SW93.5L,2017-08-07,55655.85
SW93.5L,2017-08-08,56222.14
SW93.5L,2017-08-09,57660.48
SW93.5L,2017-08-10,58244.97
SW93.5L,2017-08-11,62486.86
SW93.5L,2017-08-12,65032.87
SW93.5L,2017-08-13,70404.82
SW93.5L,2017-08-14,81556.87
SW93.5L,2017-08-15,91149.14
SW93.5L,2017-08-16,97470.05
SW93.5L,2017-08-17,103196.78
SW93.5L,2017-08-18,106171.4
SW93.5L,2017-08-19,106674.55
SW93.5L,2017-08-20,104674.64
SW93.5L,2017-08-21,104179.93
SW93.5L,2017-08-22,100775.08
SW93.5L,2017-08-23,100775.08
SW93.5L,2017-08-24,98874.43
SW93.5L,2017-08-25,95625.27
SW93.5L,2017-08-26,91588.16
SW93.5L,2017-08-27,87281.76
SW93.5L,2017-08-28,83157.27
SW93.5L,2017-08-29,80374.7
SW93.5L,2017-08-30,73960.41
SW93.5L,2017-08-31,69368.36
SW93.5L,2017-09-01,66340.32
SW93.5L,2017-09-02,63748.51
SW93.5L,2017-09-03,62486.86
SW93.5L,2017-09-04,61555.33
SW93.5L,2017-09-05,61247.59
SW93.5L,2017-09-06,61247.59
SW93.5L,2017-09-07,61247.59
SW93.5L,2017-09-08,62486.86
SW93.5L,2017-09-09,63430.98
SW93.5L,2017-09-10,65032.87
SW93.5L,2017-09-11,64067.45
SW93.5L,2017-09-12,63114.87
SW93.5L,2017-09-13,61555.33
SW93.5L,2017-09-14,58539.19
SW93.5L,2017-09-15,56222.14
SW93.5L,2017-09-16,54538.53
SW93.5L,2017-09-17,53987.43
SW93.5L,2017-09-18,53987.43
SW93.5L,2017-09-19,54815.96
SW93.5L,2017-09-20,55938.36
SW93.5L,2017-09-21,54538.53
SW93.5L,2017-09-22,51305.87
SW93.5L,2017-09-23,48994.94
SW93.5L,2017-09-24,46777.51
SW93.5L,2017-09-25,44882.23
SW93.5L,2017-09-26,42832.34
SW93.5L,2017-09-27,41512.66
SW93.5L,2017-09-28,41080.92
SW93.5L,2017-09-29,43732.84
SW93.5L,2017-09-30,43506.14
SW93.5L,2017-10-01,42609.82
SW93.5L,2017-10-02,43280.5
SW93.5L,2017-10-03,44882.23
SW93.5L,2017-10-04,45821.11
SW93.5L,2017-10-05,45349.5
SW93.5L,2017-10-06,46058.56
SW93.5L,2017-10-07,46777.51
SW93.5L,2017-10-08,47998.07
SW93.5L,2017-10-09,49500.28
SW93.5L,2017-10-10,47506.47
SW93.5L,2017-10-11,43960.59
SW93.5L,2017-10-12,40866.55
SW93.5L,2017-10-13,38777.26
SW93.5L,2017-10-14,36204.13
SW93.5L,2017-10-15,35632.46
SW93.5L,2017-10-16,34513.27
SW93.5L,2017-10-17,33965.55
SW93.5L,2017-10-18,34697.59
SW93.5L,2017-10-19,36012.66
SW93.5L,2017-10-20,39601.23
SW93.5L,2017-10-21,47506.47
SW93.5L,2017-10-22,42388.34
SW93.5L,2017-10-23,39187.31
SW93.5L,2017-10-24,36783.98
SW93.5L,2017-10-25,33965.55
SW93.5L,2017-10-26,31851.52
SW93.5L,2017-10-27,30508.31
SW93.5L,2017-10-28,30017.82
SW93.5L,2017-10-29,29855.89
SW93.5L,2017-10-30,29374.79
SW93.5L,2017-10-31,29534.38
SW93.5L,2018-06-01,22168.33
SW93.5L,2018-06-02,22761.6
SW93.5L,2018-06-03,22695.08
SW93.5L,2018-06-04,23777.88
SW93.5L,2018-06-05,23777.88
SW93.5L,2018-06-06,23029.22
SW93.5L,2018-06-07,22364.73
SW93.5L,2018-06-08,21843.99
SW93.5L,2018-06-09,21587.2
SW93.5L,2018-06-10,21332.78
